,longest_idle_time,score,goal,calorie,run_time,deviceuuid,update_time,longest_active_time,day_time,walk_time,active_time,distance,others_time,step_count,create_time
0,15780000,0,-1,927.1578,76845,jQfnryI8/B,2018-01-15 12:48:58.842,2400000,1515888000000,8814507,11291352,9196.503,2400000,12889,2018-01-14 05:00:56.527
1,22140000,0,-1,971.604,43840,jQfnryI8/B,2018-01-04 11:41:12.193,5363575,1514937600000,5720581,11982148,6962.8965,6217727,13135,2018-01-03 05:03:32.135
2,24660000,76,60,207.74994,77742,jQfnryI8/B,2016-09-03 06:20:16.720,240000,1472774400000,2726451,2804193,3679.9102,0,4407,2016-09-02 07:00:51.323
3,36420000,83,60,240.44005,55497,jQfnryI8/B,2016-07-25 05:48:14.487,540000,1469318400000,3051950,3107447,4135.3003,0,5200,2016-07-24 07:03:17.688
4,30660000,0,-1,167.93997,6451,jQfnryI8/B,2017-10-23 01:35:00.001,600000,1508630400000,2480173,2486624,3124.7898,0,4015,2017-10-22 04:15:01.831
5,30120000,0,-1,58.249996,7600,jQfnryI8/B,2017-12-13 13:55:50.092,180000,1513036800000,621554,629154,685.08997,0,991,2017-12-12 05:00:07.074
6,19440000,0,-1,487.74283,44835,jQfnryI8/B,2018-07-29 14:12:10.287,666021,1532390400000,6853773,6898608,8613.815999999999,0,11209,2018-07-24 04:02:24.115
7,22980000,0,-1,692.5391,38335,jQfnryI8/B,2018-01-24 22:13:46.297,2846944,1516665600000,2768483,7453762,3216.2876,4646944,5107,2018-01-23 05:10:46.623
8,32640000,0,-1,46.65999,1593,jQfnryI8/B,2017-01-03 04:35:01.485,120000,1483315200000,696059,697652,794.39996,0,1048,2017-01-02 08:00:23.925
9,45240000,31,60,80.07,17200,jQfnryI8/B,2016-10-11 03:53:56.806,60000,1476057600000,1141844,1159044,1439.4999,0,1789,2016-10-10 07:00:22.789
10,37020000,0,-1,829.0869,179487,jQfnryI8/B,2016-09-25 06:41:41.492,1740000,1474675200000,9820411,10996574,12702.192,996676,18594,2016-09-24 07:00:36.520
11,80940000,0,-1,0.62000006,0,jQfnryI8/B,2017-06-21 02:35:01.241,10005,1497916800000,10005,10005,11.679999,0,15,2017-06-20 04:00:00.949
12,26760000,0,-1,686.3998,63201,jQfnryI8/B,2016-06-25 14:40:09.488,1800000,1465084800000,13085839,13149040,16104.63,0,22022,2016-06-25 14:40:09.488
13,28740000,0,-1,58.45999499999999,28800,jQfnryI8/B,2016-09-04 05:35:17.457,42420,1472860800000,742371,771171,1004.44995,0,1185,2016-09-03 07:00:39.303
14,14760000,90,60,253.01001,32536,jQfnryI8/B,2018-12-06 13:25:59.332,180000,1543968000000,3249366,3281902,3936.6401,0,5176,2018-12-05 05:00:01.246
15,22860000,0,-1,680.4611,9058,jQfnryI8/B,2018-07-29 14:12:13.172,5208143,1532649600000,3150508,8367709,3923.4978,5208143,9455,2018-07-27 04:00:00.460
16,10260000,0,-1,481.86008,32658,jQfnryI8/B,2018-04-30 11:44:26.394,1800000,1524873600000,3401549,5234207,4017.008,1800000,5330,2018-04-28 04:00:42.119
17,27000000,0,-1,127.57998,28175,jQfnryI8/B,2016-11-28 02:30:02.475,360000,1480204800000,1779259,1807434,2352.67,0,2954,2016-11-27 08:00:02.178
18,14820000,0,-1,854.3666400000002,89085,jQfnryI8/B,2018-01-07 14:34:08.600,1734242,1515196800000,8797151,10086236,10750.026000000002,1200000,15964,2018-01-06 05:00:01.668
19,27960000,0,-1,438.08997,92555,jQfnryI8/B,2017-01-15 07:19:53.264,960000,1484352000000,5663371,5755926,7630.147,0,9605,2017-01-14 08:00:27.017
20,25380000,311,60,1043.9468,28168,jQfnryI8/B,2018-12-19 18:35:15.593,3775414,1545091200000,5667293,11270875,7049.4263,5575414,11989,2018-12-18 05:00:02.675
21,30120000,0,-1,341.33,19681,jQfnryI8/B,2017-11-20 00:26:26.751,240000,1510963200000,4941788,4961469,6406.5415,0,7999,2017-11-18 05:00:31.105
22,16680000,0,-1,390.07898,8000,jQfnryI8/B,2018-05-15 22:50:21.244,1800000,1526256000000,2206436,4014436,2351.7463,1800000,3438,2018-05-14 04:00:01.004
23,27600000,0,-1,321.7000700000001,9200,jQfnryI8/B,2017-02-19 05:04:02.928,1680000,1487376000000,4804018,4813218,5951.05,0,7637,2017-02-18 08:00:01.842
24,26460000,70,60,173.69,4400,jQfnryI8/B,2018-12-20 14:39:21.529,120000,1545177600000,2547063,2551463,2877.9614,0,3892,2018-12-19 05:00:01.485
25,15180000,0,-1,567.3168,2400,jQfnryI8/B,2018-05-02 18:48:28.857,2400000,1525132800000,3434906,5837306,3886.3113,2400000,5427,2018-05-01 04:00:00.398
26,31800000,0,-1,122.16998,24800,jQfnryI8/B,2016-12-30 04:51:16.279,360000,1482969600000,1872666,1897466,2376.7397,0,2959,2016-12-29 08:06:00.723
27,29640000,0,-1,184.94998,23497,jQfnryI8/B,2016-12-09 04:13:41.273,360000,1481155200000,2473305,2496802,3229.35,0,4126,2016-12-08 08:00:01.514
28,15720000,36,60,87.84899,1155,jQfnryI8/B,2018-11-12 15:15:28.537,120000,1541894400000,1351564,1352719,1502.0868,0,2048,2018-11-11 06:16:37.583
29,23340000,0,-1,417.4899,54971,jQfnryI8/B,2017-04-13 01:32:19.496,360000,1491955200000,5787721,5842692,7520.23,0,9532,2017-04-12 04:00:01.687
30,33720000,0,-1,265.98993,27780,jQfnryI8/B,2016-08-25 03:12:43.373,420000,1471996800000,3507163,3534943,4516.76,0,5886,2016-08-24 07:00:06.325
31,22500000,0,-1,64.95,10000,jQfnryI8/B,2017-09-30 04:39:12.587,49358,1506643200000,955144,965144,1160.9202,0,1457,2017-09-29 04:00:00.847
32,6840000,0,-1,417.02713,21661,jQfnryI8/B,2018-05-09 17:43:41.727,1207353,1525737600000,6455294,6476955,7152.015,0,10039,2018-05-08 04:00:00.624
33,24180000,0,-1,214.49998,7600,jQfnryI8/B,2017-04-01 01:45:27.482,780000,1490918400000,3233016,3240616,4000.1501,0,5090,2017-03-31 04:00:31.751
34,27240000,0,-1,207.82996,29141,jQfnryI8/B,2017-09-29 03:05:35.538,180000,1506556800000,2903047,2932188,3718.34,0,4575,2017-09-28 04:03:00.282
35,21480000,0,-1,370.06,124564,jQfnryI8/B,2017-03-25 00:55:00.182,1140000,1490313600000,4775380,4899944,6407.5,0,8097,2017-03-24 04:00:01.632
36,29280000,0,-1,175.7,15600,jQfnryI8/B,2016-12-08 07:57:05.385,60000,1481068800000,2617128,2632728,3166.8206,0,4000,2016-12-07 08:00:01.950
37,35460000,0,-1,1520.68,927165,jQfnryI8/B,2016-07-24 05:49:41.413,1680000,1469232000000,15785069,16712234,21945.938,0,28763,2016-07-23 07:00:35.943
38,29580000,0,-1,110.59998,24000,jQfnryI8/B,2017-10-14 23:48:43.502,120000,1507939200000,1545199,1569199,1993.38,0,2462,2017-10-14 04:00:38.279
39,21360000,0,-1,209.82002000000003,27976,jQfnryI8/B,2017-08-11 00:38:27.080,480000,1502323200000,2965920,2993896,3975.8298,0,4865,2017-08-10 04:01:01.217
40,34500000,118,60,329.66998,60880,jQfnryI8/B,2016-10-14 05:55:01.253,360000,1476316800000,4223696,4284576,5613.07,0,7226,2016-10-13 07:00:01.463
41,42300000,0,-1,294.2700200000001,25685,jQfnryI8/B,2016-10-25 04:14:59.704,540000,1477267200000,4166299,4191984,5240.0117,0,6650,2016-10-24 07:00:01.762
42,32280000,0,-1,639.6251,1076397,jQfnryI8/B,2017-03-06 23:33:16.915,1140000,1488758400000,5889501,6965898,10527.457,0,12379,2017-03-06 05:00:46.717
43,25920000,0,-1,189.12997,33997,jQfnryI8/B,2017-07-30 01:25:06.417,240000,1501286400000,2647459,2681456,3509.7004,0,4270,2017-07-29 04:00:00.876
44,14700000,0,-1,329.9297,44563,jQfnryI8/B,2018-04-15 11:13:56.461,1810317,1523577600000,4664440,4709003,5204.7440000000015,0,7368,2018-04-13 04:01:01.507
45,26640000,0,-1,705.11993,145549,jQfnryI8/B,2017-08-07 00:40:28.813,660000,1501977600000,9583205,9728754,12621.9375,0,15680,2017-08-06 04:00:01.091
46,25680000,0,-1,342.04996,63546,jQfnryI8/B,2017-09-07 01:34:59.316,540000,1504656000000,4295087,4358633,5995.2607,0,7609,2017-09-06 04:00:11.100
47,15660000,241,60,667.7182,50258,jQfnryI8/B,2018-11-04 13:17:39.648,3150030,1540944000000,5556402,8756690,6736.893,3150030,9867,2018-10-31 04:00:00.851
48,26940000,0,-1,367.29996,67281,jQfnryI8/B,2017-02-08 05:10:04.847,540000,1486425600000,5031017,5098298,6568.929,0,8240,2017-02-07 08:00:01.688
49,27300000,0,-1,66.85999,24321,jQfnryI8/B,2018-07-29 14:12:15.429,60000,1532736000000,808700,833021,1085.32,0,1341,2018-07-28 04:04:16.337
50,29160000,0,-1,298.38,38788,jQfnryI8/B,2016-11-16 06:54:07.674,360000,1479168000000,4049613,4088401,5216.679,0,6709,2016-11-15 08:00:01.659
51,28320000,0,-1,81.799995,1600,jQfnryI8/B,2018-08-07 22:40:30.766,60000,1533513600000,1271939,1273539,1455.0499,0,1913,2018-08-06 04:00:31.640
52,31740000,105,60,330.6701,181787,jQfnryI8/B,2016-07-11 04:37:51.365,780000,1468108800000,3613177,3794964,5351.608,0,6475,2016-07-10 07:00:32.564
53,31080000,125,60,332.4699700000001,42637,jQfnryI8/B,2016-09-27 04:13:09.573,540000,1474848000000,4552407,4595044,5835.35,0,7543,2016-09-26 07:00:24.590
54,17700000,0,-1,157.29092,25200,jQfnryI8/B,2018-03-23 11:01:14.146,120000,1521676800000,2393803,2419003,2652.2832,0,3680,2018-03-22 04:00:00.941
55,36420000,0,-1,171.03,400,jQfnryI8/B,2017-10-17 22:55:00.721,1920000,1508198400000,2429648,2430048,3201.4404,0,4131,2017-10-17 04:14:59.376
56,21660000,90,60,221.99797,6800,jQfnryI8/B,2018-10-16 12:31:00.773,120000,1539475200000,3264148,3270948,3771.821,0,4971,2018-10-14 04:00:00.757
57,31620000,0,-1,258.82996,22604,jQfnryI8/B,2017-01-05 03:19:20.650,480000,1483488000000,3553504,3576108,4582.88,0,5979,2017-01-04 08:00:00.996
58,31980000,0,-1,345.32004,34144,jQfnryI8/B,2017-02-01 05:55:00.655,900000,1485820800000,4692842,4726986,6034.691999999999,0,7841,2017-01-31 08:00:01.725
59,22260000,103,60,387.18997,28559,jQfnryI8/B,2018-10-24 14:07:21.571,1800000,1540252800000,1923970,3752529,2322.6584,1800000,3100,2018-10-23 04:00:00.551
60,15240000,0,-1,616.3198,31312,jQfnryI8/B,2018-02-17 11:36:02.596,2472007,1518739200000,9097018,9128330,10216.179,0,14443,2018-02-16 06:38:08.959
61,32340000,0,-1,179.09999,61551,jQfnryI8/B,2017-06-18 00:21:32.000,240000,1497657600000,2373293,2434844,3249.8704,0,3934,2017-06-17 04:00:00.349
62,32520000,0,-1,226.98,30630,jQfnryI8/B,2017-11-20 00:00:37.808,420000,1511049600000,3177826,3208456,4162.301,0,5238,2017-11-19 05:00:33.863
63,34800000,0,-1,231.73003,4800,jQfnryI8/B,2017-01-08 06:02:39.034,1080000,1483747200000,3526683,3531483,4249.8809999999985,0,5560,2017-01-07 08:00:02.411
64,26820000,0,-1,329.4986,682654,jQfnryI8/B,2016-06-26 05:55:01.293,420000,1466812800000,2939133,3621787,5167.2383,0,6030,2016-06-25 14:40:08.440
65,23280000,0,-1,129.45,5585,jQfnryI8/B,2017-06-14 03:12:29.053,240000,1497312000000,1892231,1897816,2395.79,0,2998,2017-06-13 04:15:01.321
66,37620000,0,-1,266.01004,47643,jQfnryI8/B,2017-10-06 23:55:02.244,1260000,1507248000000,3694371,3742014,5011.27,0,6319,2017-10-06 04:11:55.973
67,22320000,0,-1,710.9183,76953,jQfnryI8/B,2018-08-25 22:31:21.334,1162414,1535068800000,8284451,9153853,9950.417,792449,13472,2018-08-23 22:00:30.665
68,28680000,55,60,138.65,20975,jQfnryI8/B,2018-10-14 17:26:36.882,60000,1539388800000,2004634,2025609,2385.9927,0,3085,2018-10-13 06:23:59.349
69,29400000,0,-1,634.68494,100922,jQfnryI8/B,2017-12-22 23:49:32.552,540000,1513814400000,8485794,8898728,10551.463,312012,14133,2017-12-21 08:05:48.996
70,30420000,118,60,375.16995,153974,jQfnryI8/B,2016-07-20 05:55:00.642,540000,1468886400000,4153959,4307933,5770.34,0,7340,2016-07-19 07:00:38.967
71,25380000,0,-1,543.259,68401,jQfnryI8/B,2018-04-05 11:18:38.494,1800000,1522713600000,4036317,5904718,4798.7803,1800000,6443,2018-04-03 04:00:00.609
72,23160000,0,-1,896.57794,58653,jQfnryI8/B,2018-06-24 14:09:13.149,3742364,1529625600000,7795249,11596266,9338.542,3742364,14138,2018-06-22 04:00:01.885
73,36660000,0,-1,318.19992,23525,jQfnryI8/B,2017-12-20 17:14:15.429,1816330,1513641600000,2338024,4177879,2673.9790000000007,1816330,4397,2017-12-19 05:53:59.636
74,23340000,0,-1,65.420006,24000,jQfnryI8/B,2016-06-25 14:40:08.941,60000,1464652800000,1153243,1177243,1373.6802,0,1789,2016-06-25 14:40:08.941
75,23520000,0,-1,512.6685,112420,jQfnryI8/B,2018-03-15 17:56:59.614,757681,1520985600000,6988321,7100741,8626.703000000001,0,11465,2018-03-14 04:00:00.831
76,19080000,190,60,675.0801,478669,jQfnryI8/B,2016-07-28 04:34:01.538,960000,1469577600000,6464808,6943477,10262.561,0,12546,2016-07-27 07:00:00.973
77,8640000,0,-1,941.7604,265254,jQfnryI8/B,2018-05-08 19:45:05.097,1085034,1525651200000,13391188,13656442,16580.846,0,21592,2018-05-07 04:00:43.709
78,56280000,0,-1,99.93,8000,jQfnryI8/B,2017-06-02 00:00:22.976,180000,1496275200000,1494507,1502507,1885.8099,0,2366,2017-06-01 04:00:02.992
79,31920000,0,-1,158.65997,2800,jQfnryI8/B,2017-03-16 01:59:28.289,360000,1489536000000,2329411,2332211,2871.2795,0,3727,2017-03-15 04:00:01.745
80,24540000,0,-1,331.85007,6859,jQfnryI8/B,2017-08-15 23:49:40.466,660000,1502755200000,4581117,4587976,6079.2593,0,7803,2017-08-15 04:00:00.604
81,40080000,0,-1,110.829994,35505,jQfnryI8/B,2017-08-02 01:35:01.745,120000,1501545600000,1471794,1507299,1939.7601,0,2405,2017-08-01 04:09:36.721
82,18960000,0,-1,669.6509,77201,jQfnryI8/B,2017-12-26 17:53:28.567,720000,1514160000000,9048605,9125806,9868.436,0,14506,2017-12-25 08:00:00.829
83,19620000,0,-1,469.35095,16400,jQfnryI8/B,2018-03-02 11:25:58.719,1800000,1519862400000,2472539,5024811,2727.9246,2535872,5068,2018-03-01 05:00:32.306
84,23280000,0,-1,683.24005,12286,jQfnryI8/B,2018-07-29 14:12:11.287,3323200,1532476800000,5654052,8989538,6823.6963,3323200,10419,2018-07-25 04:01:55.622
85,19860000,0,-1,50.97,0,jQfnryI8/B,2017-04-21 01:14:07.768,120000,1492646400000,789001,789001,963.0701,0,1206,2017-04-20 04:00:01.534
86,19920000,0,-1,261.84,30167,jQfnryI8/B,2017-05-24 00:50:25.476,660000,1495497600000,3493929,3524096,4572.32,0,6026,2017-05-23 04:00:33.025
87,25740000,0,-1,572.9099,23491,jQfnryI8/B,2017-07-05 02:08:31.299,660000,1499126400000,7813324,7836815,10606.451,0,13473,2017-07-04 04:00:01.470
88,30480000,0,-1,816.5033,1200,jQfnryI8/B,2018-02-21 13:19:12.443,3706122,1518998400000,5906076,10527968,6887.12,4620692,11726,2018-02-19 05:01:37.223
89,22560000,0,-1,455.14,97236,jQfnryI8/B,2017-03-26 02:45:51.073,1080000,1490400000000,6423545,6520781,8148.4014,0,10462,2017-03-25 04:00:01.894
90,19500000,0,-1,610.98,52239,jQfnryI8/B,2018-06-24 14:09:13.554,1800000,1529712000000,5135098,6987337,6016.8516,1800000,8368,2018-06-23 04:00:01.338
91,35580000,0,-1,136.15,22790,jQfnryI8/B,2017-02-13 01:50:28.345,120000,1486771200000,1776025,1798815,2226.9304,0,2810,2017-02-11 08:14:59.991
92,33900000,0,-1,232.36,25841,jQfnryI8/B,2016-12-19 03:35:00.937,540000,1482019200000,3303734,3329575,4258.9785,0,5436,2016-12-18 08:00:00.945
93,27360000,0,-1,147.94998,4800,jQfnryI8/B,2016-12-21 06:21:36.150,360000,1482192000000,2255344,2260144,2745.0293,0,3510,2016-12-20 08:00:00.948
94,17640000,210,60,626.4912,0,jQfnryI8/B,2018-10-12 22:22:32.972,1800000,1539216000000,5785661,7585661,6166.4116,1800000,8848,2018-10-11 04:00:00.761
95,27660000,0,-1,342.8299,52685,jQfnryI8/B,2017-08-22 00:26:11.244,420000,1503273600000,4711153,4763838,6186.24,0,7820,2017-08-21 04:03:15.073
96,16320000,0,-1,294.5283,24618,jQfnryI8/B,2018-03-19 11:06:16.785,1380000,1521331200000,4537708,4562326,5007.3926,0,7114,2018-03-18 04:00:00.427
97,34140000,0,-1,300.45993,33841,jQfnryI8/B,2016-11-15 06:15:01.662,420000,1479081600000,4028106,4061947,5238.4004,0,6784,2016-11-14 08:00:02.296
98,30180000,0,-1,108.789986,6484,jQfnryI8/B,2017-01-17 05:20:07.805,180000,1484524800000,1519193,1525677,1847.84,0,2380,2017-01-16 08:00:06.624
99,30660000,220,60,699.75977,261510,jQfnryI8/B,2016-08-17 05:49:09.863,1380000,1471305600000,7704177,7965687,10944.598,0,13608,2016-08-16 07:00:10.029
100,35340000,0,-1,185.48,36566,jQfnryI8/B,2017-07-24 00:51:33.915,360000,1500768000000,2597038,2633604,3435.56,0,4230,2017-07-23 12:09:21.423
101,39240000,0,-1,504.34998,24615,jQfnryI8/B,2017-09-30 20:32:17.060,1020000,1506729600000,7280047,7304662,9270.7295,0,12003,2017-09-30 04:00:53.182
102,26760000,0,-1,213.95004,13200,jQfnryI8/B,2018-01-27 13:27:06.361,300000,1516924800000,3299926,3313126,3853.3118,0,5131,2018-01-26 06:39:23.133
103,17280000,0,-1,402.53503,32892,jQfnryI8/B,2018-02-04 11:38:05.644,1946644,1517616000000,3466104,5445640,4034.4377,1946644,5794,2018-02-03 05:00:01.660
104,15120000,0,-1,794.1819,66800,jQfnryI8/B,2018-01-20 22:14:22.496,3173774,1516320000000,6753774,9994348,8159.7773,3173774,12808,2018-01-19 05:00:00.486
105,56099999,0,-1,25.04,0,jQfnryI8/B,2017-08-20 12:43:24.618,60000,1503100800000,394167,394167,482.27,0,599,2017-08-19 04:00:00.741
106,25560000,145,60,406.89133,921,jQfnryI8/B,2018-10-24 14:07:20.700,2710172,1539993600000,2543600,5254693,2894.7578,2710172,5059,2018-10-20 04:00:00.656
107,21960000,0,-1,351.09894,78242,jQfnryI8/B,2018-03-25 18:39:08.975,180000,1521849600000,5178298,5256540,5984.6190000000015,0,8064,2018-03-24 04:00:20.246
108,25560000,0,-1,841.4939999999998,33726,jQfnryI8/B,2018-06-29 03:15:24.155,2400000,1530144000000,2879581,6675010,3400.8586,3761703,4647,2018-06-28 04:02:29.803
109,14820000,0,-1,604.77,40719,jQfnryI8/B,2017-06-03 01:55:02.116,720000,1496361600000,8455150,8495869,10907.1455,0,13937,2017-06-02 04:01:02.215
110,22020000,0,-1,810.8823,7830,jQfnryI8/B,2018-07-19 18:00:47.273,2939978,1531872000000,8120565,11068373,9711.211,2939978,15228,2018-07-18 10:38:24.995
111,28560000,0,-1,535.5302,78100,jQfnryI8/B,2017-12-08 02:54:59.637,720000,1512604800000,7028933,7107033,9652.239,0,12135,2017-12-07 05:00:00.715
112,44159999,0,-1,3.9500003,0,jQfnryI8/B,2017-07-03 13:16:37.432,26013,1498953600000,62031,62031,77.229996,0,93,2017-07-02 04:15:02.237
113,48900000,0,-1,3.3700001000000004,0,jQfnryI8/B,2017-08-09 01:55:00.996,12006,1502150400000,47357,47357,60.5,0,71,2017-08-08 04:00:01.742
114,16380000,0,-1,468.80832,161594,jQfnryI8/B,2018-01-17 19:02:00.560,901967,1516060800000,6187515,6349109,7678.04,0,10352,2018-01-16 05:00:06.895
115,25380000,95,60,535.40027,1456860,jQfnryI8/B,2016-08-10 04:13:40.594,1500000,1470700800000,1982026,3438886,6819.8096,0,7124,2016-08-09 07:02:54.965
116,21120000,175,60,469.3637,26531,jQfnryI8/B,2018-11-17 15:49:33.663,1000271,1542240000000,6351595,6378126,7961.179,0,10511,2018-11-15 05:00:00.684
117,31380000,0,-1,170.34,39396,jQfnryI8/B,2017-08-20 23:18:09.124,240000,1503187200000,2348073,2387469,3141.37,0,3864,2017-08-20 04:00:08.232
118,25260000,0,-1,204.61298,17275,jQfnryI8/B,2018-05-22 14:54:27.839,420000,1526860800000,3024012,3041287,3645.8633,0,4738,2018-05-21 04:00:44.769
119,21360000,0,-1,539.5569,17064,jQfnryI8/B,2018-02-14 13:05:14.193,758150,1518480000000,7747641,7764705,8964.928,0,12404,2018-02-13 06:27:31.747
120,25500000,0,-1,293.5899,38324,jQfnryI8/B,2017-02-21 03:35:02.433,540000,1487548800000,3953370,3991694,5149.12,0,6584,2017-02-20 08:00:01.399
121,20760000,0,-1,298.30994,92412,jQfnryI8/B,2018-02-12 13:03:03.283,120000,1518307200000,4173222,4265634,4843.9907,0,6585,2018-02-11 05:00:12.341
122,14760000,0,-1,368.37006,110363,jQfnryI8/B,2018-04-26 11:23:32.506,360000,1524614400000,5040951,5151314,6273.2163,0,8238,2018-04-25 04:00:00.502
123,23640000,123,60,345.24,202582,jQfnryI8/B,2016-07-03 05:30:49.079,720000,1467158400000,4282066,4484648,6004.478,0,7502,2016-06-29 07:00:01.516
124,24840000,0,-1,649.76013,126327,jQfnryI8/B,2017-09-03 00:21:09.980,720000,1504310400000,9005986,9132313,11822.422,0,14786,2017-09-02 10:51:26.579
125,27720000,0,-1,323.07004,66585,jQfnryI8/B,2016-11-26 07:30:12.747,480000,1480032000000,4401979,4468564,5874.8,0,7550,2016-11-25 08:00:01.989
126,32580000,0,-1,437.6799,47143,jQfnryI8/B,2016-10-28 02:51:07.299,540000,1477526400000,5827603,5874746,7635.592,0,9842,2016-10-27 07:00:01.908
127,19560000,0,-1,499.77017,10800,jQfnryI8/B,2018-04-23 11:38:28.450,1440000,1524268800000,4641293,6092093,5254.2935,1440000,7055,2018-04-21 04:00:00.633
128,16680000,0,-1,269.33002,14188,jQfnryI8/B,2018-04-16 13:06:52.817,120000,1523750400000,4270108,4284296,4598.348,0,6476,2018-04-15 04:00:00.795
129,21780000,0,-1,585.15985,236052,jQfnryI8/B,2016-06-25 14:40:11.581,660000,1466726400000,7363007,7599059,10122.4,0,12661,2016-06-25 14:40:11.581
130,33540000,0,-1,27.45,0,jQfnryI8/B,2017-10-07 21:35:00.061,120000,1507334400000,408781,408781,530.58,0,665,2017-10-07 04:15:02.163
131,31020000,0,-1,351.31998,51499,jQfnryI8/B,2017-01-06 05:17:23.672,420000,1483574400000,4724386,4775885,6183.6294,0,7900,2017-01-05 08:00:02.609
132,58080000,0,-1,61.359993,2400,jQfnryI8/B,2017-06-07 00:19:10.501,60000,1496707200000,941714,944114,1156.7399,0,1450,2017-06-06 04:00:00.775
133,31440000,0,-1,229.59,21780,jQfnryI8/B,2016-11-27 04:12:58.938,360000,1480118400000,3530483,3552263,4347.5786,0,5495,2016-11-26 08:00:01.453
134,21660000,0,-1,516.71,22739,jQfnryI8/B,2017-05-19 01:47:47.578,1860000,1495065600000,7283592,7306331,9241.688,0,12033,2017-05-18 04:01:44.439
135,35340000,0,-1,371.16995,66728,jQfnryI8/B,2017-07-16 00:22:58.485,480000,1500076800000,5091923,5158651,6942.6997,0,8576,2017-07-15 04:00:00.419
136,19380000,0,-1,494.32004000000006,40341,jQfnryI8/B,2017-08-18 01:15:03.082,1800000,1502928000000,6969368,7009709,8836.860999999999,0,11457,2017-08-17 04:00:37.617
137,24840000,0,-1,769.77216,121747,jQfnryI8/B,2018-05-16 13:46:46.994,3004252,1526342400000,6744344,9870343,8466.771,3004252,12294,2018-05-15 04:58:21.190
138,25020000,0,-1,382.30185,9305,jQfnryI8/B,2018-07-15 17:23:56.594,1087229,1531353600000,5817918,5827223,6955.49,0,9104,2018-07-12 04:00:00.531
139,29400000,0,-1,601.6401,27049,jQfnryI8/B,2017-09-17 01:34:51.490,900000,1505520000000,8487428,8514477,11524.039,0,14525,2017-09-16 04:00:48.574
140,32940000,0,-1,592.79,21262,jQfnryI8/B,2017-02-14 04:11:26.827,1200000,1486944000000,8669579,8690841,10168.595,0,13600,2017-02-13 08:00:01.684
141,15720000,0,-1,908.616,2082248,jQfnryI8/B,2018-06-05 11:37:05.761,1645162,1528070400000,5930130,9657540,11438.533,1645162,14458,2018-06-04 04:00:00.934
142,18540000,71,60,180.89996,22100,jQfnryI8/B,2016-10-17 04:26:28.318,120000,1476576000000,2637647,2659747,3232.9504,0,4088,2016-10-16 07:14:59.679
143,28920000,0,-1,316.04993,111341,jQfnryI8/B,2016-08-24 03:10:47.361,300000,1471910400000,3955821,4067162,5291.99,0,6748,2016-08-23 07:00:14.663
144,23700000,0,-1,751.3686,59359,jQfnryI8/B,2018-06-16 11:55:39.049,772356,1528934400000,10883071,10942430,13464.68,0,17491,2018-06-14 04:00:01.509
145,18180000,0,-1,136.71999,47118,jQfnryI8/B,2017-07-02 02:55:02.352,300000,1498867200000,1790181,1837299,2459.8596,0,2909,2017-07-01 04:07:48.119
146,34680000,16,60,42.379993,4800,jQfnryI8/B,2016-10-15 02:49:04.243,60000,1476403200000,650992,655792,783.33997,0,988,2016-10-14 07:01:30.043
147,27840000,0,-1,285.59,19327,jQfnryI8/B,2017-04-22 23:55:02.565,540000,1492819200000,4141328,4160655,5333.7505,0,6633,2017-04-22 04:00:02.468
148,25620000,0,-1,405.12,38316,jQfnryI8/B,2017-10-12 00:15:00.274,660000,1507680000000,5442076,5480392,7197.66,0,9278,2017-10-11 04:04:00.664
149,27420000,0,-1,253.39998,18456,jQfnryI8/B,2017-03-03 02:40:33.334,180000,1488412800000,3716110,3734566,4571.3809999999985,0,5813,2017-03-02 05:04:05.056
150,25500000,0,-1,116.40001,29938,jQfnryI8/B,2016-12-12 05:41:53.529,120000,1481414400000,1539957,1569895,1951.5103,0,2463,2016-12-11 08:00:01.742
151,23400000,225,60,732.6610000000002,70160,jQfnryI8/B,2018-12-23 14:23:25.603,2400000,1545436800000,5672387,8142547,7051.98,2400000,9014,2018-12-22 06:41:39.823
152,28500000,0,-1,372.7700200000001,93104,jQfnryI8/B,2017-05-17 02:14:14.708,1680000,1494892800000,5010326,5103430,6688.9209999999985,0,8620,2017-05-16 04:00:04.478
153,27660000,0,-1,384.12015,76534,jQfnryI8/B,2017-03-11 21:27:19.063,360000,1489190400000,5424548,5501082,6995.8706,0,8808,2017-03-11 05:15:01.122
154,25320000,0,-1,370.66632,10400,jQfnryI8/B,2018-07-29 14:12:12.458,2066834,1532563200000,5745090,5755490,5800.196999999999,0,8245,2018-07-26 04:45:20.458
155,29880000,0,-1,138.56001,3600,jQfnryI8/B,2016-10-24 04:21:10.714,360000,1477180800000,2018559,2022159,2455.8801,0,3208,2016-10-23 07:00:01.775
156,24840000,0,-1,611.8066,31906,jQfnryI8/B,2018-04-06 15:14:33.913,1597587,1522886400000,8929252,8961158,10746.545,0,14321,2018-04-05 04:00:00.628
157,17699999,0,-1,412.4499,76710,jQfnryI8/B,2017-04-03 12:08:25.629,720000,1490832000000,5171046,5247756,7241.089,0,9160,2017-03-30 04:00:32.132
158,29700000,0,-1,239.36998,95816,jQfnryI8/B,2016-06-25 14:40:08.675,420000,1464480000000,4039363,4135179,5300.3809999999985,0,6876,2016-06-25 14:40:08.675
159,36960000,81,60,203.87001,23788,jQfnryI8/B,2016-10-08 03:16:06.968,1320000,1475798400000,2955622,2979410,3776.3506,0,4844,2016-10-07 07:00:05.822
